Unnamed:_0,TIN,Taxpayer,Tax_Account_No,Tax_Type,Tax_Period_Year,Assessment_No,Received_Date_,Entry_Date,Due_Date,Form_No,Form_Version_No,IRC_Form_Version_No,Form_Description,10.Gross_sales_(cash_/_credit,11.Gross_contract_and_sub-con,12.Partnership_distribution_i,13.Distributions_from_trusts,14.Oil_pipeline_tariffs_and_r,15.Dividend_income,16.Exchange_gains_/_losses,17.Interest_income,18.Rental_income,19.Royalty_income,20.Other_gross_income,90.TOTAL_GROSS_INCOME,100.Cost_of_goods_sold,101.Rented_property_expenses_i,102.Resource_operations_joint_,103.Amortisation,104.Advertising_and_promotion,105.Bad_debts_written_off,106.Borrowing_expenses,107.Commissions,108.Contract_employees,109.Consultancy_fees,110.Consumables,111.Depreciation,112.Development_levy,113.Directors'_fees_and_expens,114.Entertainment_expenses,115.Foreign_exchange_losses_/_,116.Gifts_and_donations,117.Insurance,118.Interest_expense_-_PNG,119.Interest_expense_-_Foreign,120.Lease_payments,121.Legal_expenses,122.Management_fees_-_PNG,123.Management_fees_-_Foreign,124.Motor_vehicle_expenses,125.Repairs_and_maintenance,126.Rental_expenses,127.Royalties_-_PNG,128.Royalties_-_Foreign,129.Salaries_/_wages,130.Superannuation_-_PNG,131.Superannuation_-_Foreign,132.Travel_and_accommodation,133.All_other_expenses,190.TOTAL_OPERATING_EXPENSES,200.Amortisation_charged_in_th,201.Depreciation_charged_in_th,202.Non-allowable_capital_expe,203.Increase_in_provisions_and,204.Income_Tax_(if_claimed_in_,205.Non-allowable_donations_or,206.Non-allowable_legal_expens,207.Goodwill_or_formation_expe,208.Recouped_lease_premiums,209.Excess_management_fees_(S6,210.Excess_interest_deductions,211.Other_items_not_allowable_,290.TOTAL_NON-DEDUCTIBLE_ITEMS,300.Non-assessable_income,301.Depreciation_for_tax_purpo,302.Depreciation-IncentiveOnly,303.Allowable_exploration_dedu,304.Allowable_capital_expendit,305.Allowable_capital_expendit,306.Section_155N_Inc.deduction,307.Double_deductions,308.Prior_Year_Losses_Utilised,309.Other_tax_deductible_items,310.Net_exempt_income,311.Res._royalty_and_dev.levy_,312.Other_Tax_Deductible_Items,390.TOTAL_DEDUCTIBLE_ITEMS_(ex,400.Dividend_rebate_(S216),401.Foreign_taxes_paid_(S219),402.Resource_royalty_and_devel,490.TOTAL_OTHER_CREDITS_AND_RE,500.Cash_/_Investments,501.Inventory_(closing_stock),502.Accounts_receivable_(trade,503.Pre-paid_Expenses,504.Other,515.TOTAL_CURRENT_ASSETS,520.Property_/_Equipment,521.Leasehold_Improvements,522.Equity_/_Other_Investments,523.Other,524.LESS_Accumulated_depreciat,535.TOTAL_FIXED_ASSETS,536.TOTAL_ASSETS,540.Accounts_payable,541.Accrued_salary_/_wages,542.Taxes_and_fees_payable,543.Unearned_revenue,544.Other,555.TOTAL_CURRENT_LIABILITIES,560.Mortgage,561.Loans_from_directors,562.Other_loans,563.Other_long-term_liabilitie,575.TOTAL_LONG-TERM_LIABILITIE,590.TOTAL_LIABILITIES,600.35_Interest,601.35A_Fishing_operations,602.42_Dividends,603.45B_Export_sales,604.45I_Rural_development_ince,605.45N_Bougainville_incentive,606.68A_Solar_heating,607.69A_Gifts_-_Sporting_bodie,"608.69C_Gifts_-_Law,_order,_an",609.69E_Gifts_-_Charitable_org,610.69H_Gifts_-_Law_/_order_pr,611.69I_Gifts_-_National_day_c,612.69K_Gifts_-_PNG_Sports_Fed,613.69M_Island_Forum,614.70A_Education_expenses_(in,615.72A_Double_deduction_-_Sta,616.72C_Double_deduction_-_Exp,617.72C_Double_deduction_-_Exp,618.73(3)_Depreciation_-_20%_l,619.73(4)_Depreciation_-_Fuel_,620.73(5)_Depreciation_-_Non-o,621.73(6)_Depreciation_-_Non-o,622.73(7)_Depreciation_-_Indus,623.73(9)_Depreciation_-_Prima,624.95(1)_Research_/_Developme,625.97A_Primary_production_dev,626.97B(1)_150%_Extension_serv,627.155J_Double_deduction_-_Un,628.155N_Amortisation_-_Explor,629.156D_Amortisation_-_Explor,630.156E_Double_deduction_-_Ex,631.158J_Amortisation_-_Allowa,632.Ch119_Pioneer_industries,633.219_Current_year_approved,634.219D_Expenditure_for_the_p,635.Other,690.TOTAL_Enter_the_sum_of_all,710.Current_Year_Profit_/_Loss,715.Loss_Utilised_From_Prior_Y,718.TAXABLE_INCOME,720.GROSS_TAX_,"730.Less_Other_Credits,_Rebate",740.GROSS_TAX_NET_OF_OTHER_CRE,750.Plus_Additional_Profits_Ta,755.Total_Tax_Payable,760.Less_Infrastructure_develo,770.Less_Interest_Withholding_,780.Less_Business_Payments_Tax,781.Total_Tax_To_Pay_(After_In,790.Less_Prov_Tax_-_APT,800.NET_TAX_PAYABLE_/_(REFUNDA,801.Instalment_basis_for_futur,901.Total_DIRECTOR'S_FEES,902.Total_SALARY_OR_WAGES,903.Total_ALLOWANCES,904.Total_SALARY/WAGES_TAX_DED,911.Total_BPT__INCOME,912.Total_BPT_TAX_DEDUCTED,919.SCHEDULE_3,920.Total_dividends_paid_durin,921.Total_DWT_due,922.LESS_DWT_paid,923.TOTAL_1_-_DIVIDENDS_PAID_(,924.Total_GROSS_DIVIDEND_OR_DI,925.Total_DWT_DEDUCTED,926.Total_DIVIDEND_FOREIGN_TAX,927.ADD_DWT_or_UTWT_carried_fo,928.TOTAL_2_(DWT_deducted_plus,929.BALANCE_PAYABLE_/_(OR_TO_B,931.Total_GROSS_INTEREST_PAID,932.Total_IWT_DEDUCTED,933.FOREIGN_TAX_PAID_(IF_APPLI,951.Total_TOTAL_RENT_PAID_DURI,966.ROYALTY_PAYMENTS_Tot._Paid,971.MANAGEMENT_FEES_Tot._Paid,976.FOREIGN_SHIPPING_Tot._AMO,981.SUPER_Total_FULLY-TAXED,982.SUPER_Total_EMPLOYER'S,983.SUPER_Total_EMPLOYEES',984.SUPER_Total_PAYOUTS,985.SUPER_Total_LOAN_BAL_START,986.SUPER_Total_INTEREST,987.SUPER_Total_REPAYMENTS,"988.SUPER_Total_LOAN,BAL_END",991.TOTAL_BENEFICIARY'S_SHARE,992.TOTAL_AMOUNT_Income_Deriv,Sector_Activity,Ent_Activity_Code,Enterprise_Activity,632.S219C_Infrastr.Develop._Cr,636.S35_Tax_Foregone,637.S35A_Tax_Foregone,638.S42_Tax_Foregone,639.S45I_Tax_Foregone,640.S68A_Tax_Foregone,641.S69A_Tax_Foregone,642.S69C_Tax_Foregone,643.S69E_Tax_Foregone,644.S69H_Tax_Foregone,645.S72C_D.Ded.Manufac,646.S72C_D.Ded.Tourism,647.S73(3)_Tax_Foregone,648.S73(4)_Tax_Foregone,649.S73(5)_Tax_Foregone,650.S73(6)_Tax_Foregone,651.S73(7)_Tax_Foregone,652.S73(9)_Tax_Foregone,653.S95(1)_Tax_Foregone,654.S97A_Tax_Foregone,655.S97B(1)_Tax_Foregone,656.S155J_Tax_Foregone,657.S155N_Tax_Foregone,658.S156D_Tax_Foregone,659.S158J_Tax_Foregone,660.S219C_Tax_Foregone,661.Other_Tax_Foregone,689.TOTAL_Tax_Revenue_Foregone,763.Less_Res.Royalty/Dev_levy,782.Tot.Tax_To_Pay_(AfterRRDCr,Assessed_Date,1.Percentage_of_gross_sales,311.Res_royalty_and_dev_levy.1,Total_Sales_Revenue,Total_Distributions_Royalties,Total_Investment_Income,Total_Other_Income,Total_Cost_of_Goods_Sold,Total_Property_Rental_Expenses,Total_Resource_Operations,Total_Depreciation_Amortization,Total_Marketing_Promotion,Total_Financial_Expenses,Total_Employee_Expenses,Total_Professional_Fees,Total_Operational_Expenses,Total_Amortization_Depreciation,Total_Non_Allowable_Capital_Expenses,Total_Provisions_Taxes,Total_Non_Allowable_Donations_Legal,Total_Goodwill_Formation_Expenses,Total_Recouped_Lease_Premiums,Total_Excess_Fees_Interest,Total_Other_Non_Allowable_Items,Total_Non_Assessable_Income,Total_Depreciation,Total_Exploration_Capital_Expenditure,Total_Section_Specific_Deductions,Total_Prior_Year_Losses,Total_Other_Deductible_Items,Total_Net_Exempt_Income,Total_Resource_Royalty_Dev_Levy,Total_Dividend_Rebate,Total_Foreign_Taxes_Paid,Total_Resource_Royalty_Development,Total_Current_Assets,Total_Fixed_Assets,Total_Current_Liabilities,Total_Long_Term_Liabilities,Total_Tax_Incentives_Deductions,Total_Taxable_Income_Tax_Payable,Total_Section_Specific_Tax_Foregone,Total_Other_Tax_Foregone,Total_Directors_Salary_Related,Total_Business_Payments_Tax,Total_Dividends,Total_Interest_Withholding_Tax,Total_Rent_Royalty_Payments,Total_Management_Foreign_Shipping_Fees,Total_Superannuation_Payments,Total_Loan_Related_Payments,Total_Liabilities,Total_Gross_Income,Non_Operating_Income
40,500000152,STARWEST CONSTRUCTION LIMITED,81084,CORPORATE INCOME TAX,2016,598226,21-03-2017,09-05-2017,03-07-2017,39,5,CIT COY1 PT,CORPORATE INCOME TAX RETURN FORM 1 for PT Resident Company,46846896,0,0,0,0,0,44015,4230,0,0,0,46895141,0,0,0,0,1938,0,0,0,0,0,0,6120025,0,282000,9044,98481,2757,684603,861530,0,0,0,0,0,0,0,161401,20500,0,16762704,387934,0,1480082,23336954,50209953,0,6120025,0,76902,0,9044,0,0,0,0,0,505,6206476,0,3260403,0,0,0,0,0,0,0,29134,0,,,3289537,0,0,0,0,3500,24453028,26989311,0,0,51445839,13082664,0,0,1194858,6120025,8157497,59603336,23330120,0,0,0,11384889,34715009,0,0,0,2365557,2365557,37080566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-397873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000 CONSTRUCTION,5110,CONSTRUCTION OF BUILDINGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46846896,0,4230,44015,0,161401,0,6120025,1938,861530,17150638,0,25914421,6120025,0,76902,9044,0,0,0,505,0,12240050,0,0,0,,0,,0,0,0,51445839,20397547,34715009,2365557,0,-397873,0,,0,0,0,0,0,0,0,0,37080566,46895141,44015
41,500000152,STARWEST CONSTRUCTION LIMITED,81084,CORPORATE INCOME TAX,2017,1158746,27-03-2018,05-04-2018,02-07-2018,39,6,CIT COY1 PT,CORPORATE INCOME TAX RETURN FORM 1 for PT Resident Company,0,66330209,0,0,0,0,27473,0,0,0,60183,66417865,0,0,0,0,2518,0,0,0,0,0,0,6987827,0,286260,31144,116715,500,642470,360651,0,0,140124,0,0,0,0,104117,38630,0,22882302,527556,0,2028220,26881390,61030424,0,7026953,0,0,0,31144,0,0,0,0,0,236732,7294829,0,4662061,0,0,0,0,0,0,1963057,3830810,0,,,8492871,0,0,0,0,10612834,8907156,28606488,0,0,48126478,21946705,0,0,1192296,7282161,15856840,63983318,25213143,0,0,0,12115883,37329026,0,0,0,0,0,37329026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4189399,2330736,1858663,557598.9,0,557598.9,0,557598.9,0,0,0,557598.9,0,557598.9,557598.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104117,38630,0,0,0,0,0,0,0,0,0,0,0,0,5000 CONSTRUCTION,5110,CONSTRUCTION OF BUILDINGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66330209,0,0,87656,0,104117,0,6987827,2518,360651,23409858,140124,30025329,7026953,0,0,31144,0,0,0,236732,0,14014780,0,0,1963057,,0,,0,0,0,48126478,30421162,37329026,0,0,11724391.4,0,,0,0,0,0,142747,0,0,0,37329026,66417865,87656
42,500000152,STARWEST CONSTRUCTION LIMITED,81084,CORPORATE INCOME TAX,2018,1818927,02-07-2019,03-09-2019,01-07-2019,39,7,CIT COY1 PT,CORPORATE INCOME TAX RETURN FORM 1 for PT Resident Company,77280320,0,0,0,0,0,24576,2370,86386,0,1630961,79024613,0,0,0,0,5581,0,0,0,0,0,0,3191198,0,309490,58607,76327,3100,629291,21449,0,57413,5940,0,0,187444,0,593073,13800,0,26607118,552444,0,3348839,35810935,71472049,0,3191198,0,0,0,58607,0,0,0,0,0,316310,3566115,0,4353842,0,0,0,0,0,0,0,0,0,0,0,4353842,0,0,,0,6642764,0,38718949,0,0,45361713,14708309,0,0,6286071,3191197,17803183,63164896,5370080,0,0,0,0,5370080,0,0,0,28920383,28920383,34290463,0,0,0,,0,,0,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,0,0,6764837,0,6764837,2029451.1,0,2029451.1,0,2029451.1,0,0,0,2029451.1,1124038.11,905412.99,2029451.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593073,0,0,0,0,0,0,0,0,0,0,0,0,0,5000 CONSTRUCTION,5110,CONSTRUCTION OF BUILDINGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77280320,0,2370,1741923,0,593073,0,3191198,5581,21449,27159562,5940,40495246,3191198,0,0,58607,0,0,0,316310,0,6382396,0,0,0,0,0,0,0,0,,45361713,24185577,5370080,28920383,0,25706380.6,0,,0,0,0,0,593073,0,0,0,34290463,79024613,1741923
43,500000161,AUSTRALIA AND NEW ZEALAND BANKING GROUP (PNG) LTD,34352,CORPORATE INCOME TAX,2015,271090,31-03-2016,07-04-2016,30-06-2016,39,4,CIT COY1 PT,CORPORATE INCOME TAX RETURN FORM 1 for PT Resident Company,0,0,0,0,0,0,142404934.5,355547153.7,0,0,79848450.99,577800539.2,0,0,0,10070903.44,584338.55,5285150.05,0,0,0,345628.38,0,7510335.17,0,0,244573.52,0,93000,1813748.54,24753960.2,0,0,408010.27,0,62083178.24,1047115.94,3153913.64,16079356.32,0,0,43443725.7,2105807.4,99293.27,3497169.7,96938273.16,279557481.5,10070903.44,7510335.17,0,31203679.28,0,244573.52,389894.45,0,172204425,0,0,38589562.53,260213373.3,25782069.39,16836496.99,96568626.43,0,0,0,0,0,0,56631185.19,0,,,195818378,0,0,0,0,3183101806,0,68145597.46,2895794.32,3440643850,6694787048,76177693.05,16364844.64,0,0,55047584.96,37494952.73,6732282001,151794828.1,5143582.2,102168847.8,27605075.21,4876283667,5162996000,0,0,0,0,0,5162996000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362638053.1,0,362638053.1,108791415.9,0,108791415.9,0,108791415.9,0,0,0,108791415.9,150177555,-41386139.08,108791415.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8000 FINANCE, INSURANCE, BUSINESS SERVICES AND REAL ESTATE ACTIVITIES",8110,BANKS AND SAVING AND LOAN SOCIETIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,355547153.7,222253385.5,0,16079356.32,0,17581238.61,584338.55,30039110.25,45648826.37,62836816.89,106787794.5,17581238.61,0,31203679.28,634467.97,0,172204425,0,38589562.53,25782069.39,15020670.34,0,0,0,,0,,0,0,0,6694787048,147590122.7,5162996000,0,0,1378024602,0,,0,0,0,0,0,0,0,0,5162996000,577800539.2,222253385.5
44,500000161,AUSTRALIA AND NEW ZEALAND BANKING GROUP (PNG) LTD,34352,CORPORATE INCOME TAX,2016,639474,31-03-2017,19-06-2017,03-07-2017,39,5,CIT COY1 PT,CORPORATE INCOME TAX RETURN FORM 1 for PT Resident Company,0,0,0,0,0,0,128004158.6,383455900.8,0,0,67890265.76,579350325.1,0,0,0,8082679,781247.83,7631008.83,0,0,0,316979.59,2335288.74,8479327,0,214125,211702.07,0,90000,2518981.56,21037843.14,0,0,521605.58,0,59871907.92,1016045.09,2776188.02,18419345.32,0,172455.09,42218495.49,2046608.3,31649,2957465.21,150797962.8,332528910.6,8082678.84,8479327,0,87570598.34,0,211702.07,643961.57,0,0,0,0,169613184.2,274601452,0,96204331.81,0,0,0,0,0,598188,0,89896665.19,0,,,186699185,0,0,0,0,4113157912,0,3362123817,3394471.61,108705655,7587381856,126050406.6,16445000,0,0,109502159.6,32993247,7620375103,5709280307,3694635.75,36758051.64,0,128673286.2,5878406280,0,0,0,0,0,5878406280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334723681.6,0,334723681.6,100417104.5,0,100417104.5,0,100417104.5,0,0,0,100417104.5,117494727,-17077622.54,100417104.5,214125,0,0,89932,0,0,0,0,0,0,0,0,0,0,0,0,0,1107219.87,0,0,18419345.28,172455.09,59871908,0,0,0,0,0,0,0,0,0,0,0,"8000 FINANCE, INSURANCE, BUSINESS SERVICES AND REAL ESTATE ACTIVITIES",8110,BANKS AND SAVING AND LOAN SOCIETIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,383455900.8,195894424.3,0,18419345.32,0,16562006,781247.83,28668851.97,44296752.79,60710493.09,163090213.6,16562005.84,0,87570598.34,855663.64,0,0,0,169613184.2,0,16958654,0,598188,0,,0,,0,0,0,7587381856,251997566.3,5878406280,0,0,1271949990,0,,304057,0,0,1107219.87,18591800.37,59871908,0,0,5878406280,579350325.1,195894424.3
45,500000161,AUSTRALIA AND NEW ZEALAND BANKING GROUP (PNG) LTD,34352,CORPORATE INCOME TAX,2017,1468336,20-03-2018,02-11-2018,02-07-2018,39,6,CIT COY1 PT,CORPORATE INCOME TAX RETURN FORM 1 for PT Resident Company,0,0,0,0,0,0,157047380.8,363118366.6,0,0,58321810.78,578487558.2,0,0,0,0,405509.15,9325080.32,0,0,0,172109.95,2376484.75,8123906.9,0,222700,199466.4,0,10600,1205740.96,13312054.48,0,0,715592.85,0,53378421.83,1123068.43,3940724.02,20063801.45,0,179372.2,40953684.43,1896027.42,27310.85,2315734.56,79141229.01,239088620,0,8123906.9,0,19407166.28,0,199466.4,777470.83,0,0,0,0,107275857.6,135783868,0,45114288.49,0,0,0,0,0,118872,0,93938780.51,0,,,139171941,0,0,0,0,4445518000,0,2543505000,5501895,638513105,7633038000,129756000,16739000,0,0,117194000,29301000,7662339000,5425845000,7063902,17271522,234243576,0,5684424000,0,0,0,0,0,5684424000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336010865.2,0,336010865.2,100803259.6,0,100803259.6,0,100803259.6,0,0,0,100803259.6,108450471,-7647211.43,100803259.6,222600,0,0,93492,0,0,0,37951892.91,5698880.57,5698880.57,32253012.34,0,0,0,0,0,32253012.34,813884.77,0,0,20063801.45,0,0,0,0,0,0,0,0,0,0,0,0,0,"8000 FINANCE, INSURANCE, BUSINESS SERVICES AND REAL ESTATE ACTIVITIES",8110,BANKS AND SAVING AND LOAN SOCIETIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,363118366.6,215369191.6,0,20063801.45,0,8123906.9,405509.15,22637134.8,42877022.7,54266124.63,90715120.33,8123906.9,0,19407166.28,976937.23,0,0,0,107275857.6,0,16247813.8,0,118872,0,,0,,0,0,0,7633038000,263689000,5684424000,0,0,1276841288,0,,316092,0,113855678.7,813884.77,20063801.45,0,0,0,5684424000,578487558.2,215369191.6
46,500000161,AUSTRALIA AND NEW ZEALAND BANKING GROUP (PNG) LTD,34352,CORPORATE INCOME TAX,2018,1676490,29-03-2019,06-05-2019,01-07-2019,39,7,CIT COY1 PT,CORPORATE INCOME TAX RETURN FORM 1 for PT Resident Company,0,0,0,0,0,0,153283869.2,341815344.3,0,0,50835042.06,545934255.5,0,0,0,0,645868.42,6987378.93,0,0,0,242060.95,2329120.78,7731221.6,0,290080,175206.88,0,39500,688774.71,10544211.11,0,0,1124731.3,0,56305239.88,1092733.03,3777919.17,19880221.62,0,0,41089166.39,1774045.94,0,2336104.91,67687299.35,224740885,0,7731221.6,0,0,0,175006.89,912537.99,0,0,0,0,119021859.5,127840626,0,22851797.97,0,0,0,0,0,0,0,0,0,0,97138626.03,119990424,0,0,,0,3796667000,0,2164884000,1714000,863070897.3,6826335897,130072827.5,16741869.4,0,0,123288594.2,23526102.66,6849862000,3203531000,7265706.63,13991000,0,1534320293,4759108000,0,0,0,0,0,4759108000,0,0,0,,0,,0,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,0,0,329043572.5,0,329043572.5,98713071.76,0,98713071.76,0,98713071.76,0,0,0,98713071.76,117126510,-18413438.24,98713071.76,290080,0,0,121822,0,0,0,0,0,0,0,0,0,0,0,0,0,458883.28,0,0,19880221.62,0,56305293.88,0,0,0,0,0,0,0,0,0,0,0,"8000 FINANCE, INSURANCE, BUSINESS SERVICES AND REAL ESTATE ACTIVITIES",8110,BANKS AND SAVING AND LOAN SOCIETIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,341815344.3,204118911.2,0,19880221.62,0,7731221.6,645868.42,17531590.04,42863212.33,57672032.13,78416738.83,7731221.6,0,0,1087544.88,0,0,0,119021859.5,0,15462443.2,0,0,0,97138626.03,0,0,0,0,,6826335897,270103291.1,4759108000,0,0,1250365576,0,,411902,0,0,458883.28,19880221.62,56305293.88,0,0,4759108000,545934255.5,204118911.2
47,500000170,HBS (PNG) LIMITED,35704,CORPORATE INCOME TAX,2015,351192,29-07-2016,10-08-2016,30-06-2016,39,4,CIT COY1 PT,CORPORATE INCOME TAX RETURN FORM 1 for PT Resident Company,106316301,36760030,0,0,0,5642981,0,0,2596140,0,2332783,153648235,80966287,0,0,0,475685,0,0,0,0,926354,0,17673967,0,0,24511,-486788,10994,864593,9734723,0,0,96705,0,0,1385166,954525,1073128,0,0,21397335,0,0,2161078,6708054,143966317,0,17673967,0,671392,0,35505,6706,0,0,0,0,2132508,20520078,0,10896757,0,0,0,0,0,0,0,8756094,0,,,19652851,1375147,0,0,1375147,159205,44387831,11864565,595816,4005479,61012896,199576697,0,0,3221443,49916502,152881638,213894534,7244769,0,0,0,31577817,38822586,0,0,86973949,3067338,90041287,128863873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10549145,0,10549145,3164743.5,1375147,1789596.5,0,1789596.5,0,0,0,1789596.5,2000000,-210403.5,1789596.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000 TRANSPORT AND COMMUNICATIONS,7110,LAND TRANSPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143076331,0,5642981,4928923,80966287,1073128,0,17673967,475685,9734723,21397335,1023059,11622133,17673967,0,671392,42211,0,0,0,2132508,0,35347934,0,0,0,,0,,1375147,0,0,61012896,252714642,38822586,90041287,0,34586163,0,,0,0,0,0,0,0,0,0,128863873,153648235,4928923
48,500000170,HBS (PNG) LIMITED,35704,CORPORATE INCOME TAX,2016,841838,02-10-2017,18-10-2017,03-07-2017,39,5,CIT COY1 PT,CORPORATE INCOME TAX RETURN FORM 1 for PT Resident Company,203677749,0,0,0,0,2329604,0,0,0,0,1609672,207617025,137329424,0,0,0,306919,0,0,0,0,0,0,13307635,0,0,37345,80961,4808,1160461,5195252,0,0,168950,0,0,1305866,4507220,0,0,0,29486114,425456,0,2032696,5526225,200875332,0,13307635,0,0,0,0,44133,0,0,0,0,1328440,14680208,0,11253649,0,0,0,0,0,0,0,16052435,0,,,27306084,0,0,0,0,5092,891959,10422418,615451,3494498,15429418,167983600,0,51,38382604,43230943,163135312,178564730,1136895,297276,796443,0,15293206,17523820,55416210,6811877,10857276,2706036,75791399,93315219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5884183,0,0,0,0,0,0,0,0,0,0,0,390794.54,-390794.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000 TRANSPORT AND COMMUNICATIONS,7110,LAND TRANSPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203677749,0,2329604,1609672,137329424,0,0,13307635,306919,5195252,29911570,168950,14655582,13307635,0,0,44133,0,0,0,1328440,0,26615270,0,0,0,,0,,0,0,0,15429418,249597198,17523820,75791399,0,-5884183,0,,0,0,0,0,0,0,0,0,93315219,207617025,1609672
49,500000170,HBS (PNG) LIMITED,35704,CORPORATE INCOME TAX,2017,841835,12-10-2018,18-10-2018,03-07-2018,39,5,CIT COY1 PT,CORPORATE INCOME TAX RETURN FORM 1 for PT Resident Company,203677749,0,0,0,0,2329604,0,0,0,0,1609672,207617025,137329424,0,0,0,306919,0,0,0,0,0,0,13307635,0,0,37345,80961,4808,1160461,5195252,0,0,168950,0,0,1305866,4507220,0,0,0,29486114,425456,0,2032696,5526225,200875332,0,13307635,0,0,0,0,44133,0,0,0,0,1328440,14680208,0,11253649,0,0,0,0,0,0,0,16052435,0,,,27306084,0,0,0,0,5092,891959,10422418,615451,3494498,15429418,167983600,0,51,38382604,43230943,163135312,178564730,1136895,297276,796443,0,15293206,17523820,55416210,6811877,10857276,2706036,75791399,93315219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5884183,0,0,0,0,0,0,0,0,0,0,0,390794.54,-390794.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000 TRANSPORT AND COMMUNICATIONS,7110,LAND TRANSPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203677749,0,2329604,1609672,137329424,0,0,13307635,306919,5195252,29911570,168950,14655582,13307635,0,0,44133,0,0,0,1328440,0,26615270,0,0,0,,0,,0,0,0,15429418,249597198,17523820,75791399,0,-5884183,0,,0,0,0,0,0,0,0,0,93315219,207617025,1609672
